Order,PID,1st Flr SF,1st Flr SF (box-cox-0),2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Electrical,Enclosed Porch,Fence,Fireplace Qu,Fireplaces,Full Bath,Functional,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Gr Liv Area,Gr Liv Area (box-cox-0),Half Bath,Kitchen AbvGr,Kitchen Qual,Land Slope,Lot Area,Lot Area (box-cox-0.1),Lot Shape,Low Qual Fin SF,Mas Vnr Area,Misc Val,Mo Sold,Open Porch SF,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,Screen Porch,TotRms AbvGrd,Total Bath,Total Bsmt SF,Total Porch SF,Total SF,Total SF (box-cox-0.2),Utilities,Wood Deck SF,abnormal_sale,air_cond,build_type_1Fam,build_type_2Fam,build_type_Twnhs,found_BrkTil,found_CBlock,found_PConc,has 2nd Flr,has Bsmt,has Fireplace,has Garage,has Pool,has Porch,major_street,new_home,nhood_Blmngtn,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NPkVill,nhood_NWAmes,nhood_Names,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,park,partial_sale,railway,recently_built,recently_remodeled,remodeled,years_since_built,years_since_remodeled,SalePrice,SalePrice (box-cox-0)
2662,902325160,889.0,6.790097235513905,551.0,0.0,3,TA,No,0,0,TA,540.0,0.0,0.0,Unf,Unf,FuseA,77.0,NA,NA,0,1,Typ,352.0,1,TA,Unf,Fa,1440.0,7.272398392570047,0,1,TA,Gtl,5000.0,13.436729115920993,Reg,0.0,0.0,0.0,4,0.0,4,5,Y,0.0,NA,0.0,6,1.0,540.0,77.0,1980.0,17.819338063879105,AllPub,0.0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,106,56,79000.0,11.27720313144916
2663,902328100,815.0,6.703188113240863,875.0,0.0,3,TA,No,0,0,TA,815.0,0.0,0.0,Unf,Unf,SBrkr,330.0,NA,Gd,1,1,Typ,225.0,1,TA,Unf,TA,1690.0,7.432483807917119,0,1,TA,Gtl,8850.0,14.813859969374317,IR1,0.0,0.0,0.0,7,0.0,6,7,Y,0.0,NA,0.0,7,1.0,815.0,330.0,2505.0,18.918368378096975,AllPub,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,56,144000.0,11.877568578558138
2664,902329070,684.0,6.52795791762255,684.0,0.0,3,TA,No,0,0,TA,684.0,0.0,0.0,Unf,Unf,FuseA,0.0,NA,NA,0,1,Typ,216.0,1,Fa,Unf,TA,1368.0,7.221105098182496,0,1,TA,Gtl,3600.0,12.679331552660544,Reg,0.0,0.0,0.0,10,158.0,7,6,N,0.0,NA,0.0,7,1.0,684.0,158.0,2052.0,17.982934302945672,AllPub,0.0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96,13,114504.0,11.648365035864053
2665,902329090,998.0,6.905753276311464,764.0,0.0,4,TA,No,1,0,Fa,596.0,0.0,0.0,Unf,Unf,SBrkr,221.0,NA,NA,0,1,Typ,576.0,2,TA,Unf,TA,1762.0,7.474204806496124,1,1,Gd,Gtl,7200.0,14.307105706203597,Reg,0.0,0.0,0.0,10,0.0,7,7,N,0.0,NA,0.0,8,2.5,596.0,257.0,2358.0,18.630818497230923,AllPub,36.0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,86,56,157000.0,11.964001084330445
2666,902400090,1200.0,7.090076835776092,0.0,0.0,4,TA,No,0,0,TA,1200.0,0.0,0.0,Unf,Unf,FuseA,228.0,NA,NA,0,1,Typ,312.0,1,Fa,Unf,Fa,1200.0,7.090076835776092,0,1,TA,Gtl,11340.0,15.43673148163438,Reg,0.0,0.0,0.0,3,0.0,5,6,Y,0.0,NA,0.0,7,1.0,1200.0,228.0,2400.0,18.71440609779312,AllPub,0.0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,83,56,125000.0,11.736069016284437
2667,902400110,1518.0,7.325148957955575,1518.0,0.0,4,TA,Mn,0,0,TA,1107.0,0.0,0.0,Unf,Unf,SBrkr,0.0,GdPrv,TA,2,2,Typ,840.0,3,TA,Unf,Ex,3608.0,8.190908881182514,1,1,Ex,Gtl,22950.0,17.294696462432224,IR2,572.0,0.0,0.0,6,260.0,9,10,Y,0.0,NA,410.0,12,2.5,1107.0,670.0,4715.0,22.143531063375193,AllPub,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,114,13,475000.0,13.071070083016778
2668,902401090,624.0,6.436150368369428,624.0,0.0,2,TA,No,0,0,TA,624.0,0.0,0.0,Unf,Unf,FuseA,256.0,NA,NA,0,2,Typ,0.0,0,NA,NA,NA,1248.0,7.129297548929373,0,2,TA,Gtl,5976.0,13.858385901870495,Reg,0.0,0.0,0.0,12,130.0,7,5,N,0.0,NA,0.0,8,2.0,624.0,386.0,1872.0,17.56478361538355,AllPub,0.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,86,56,93500.0,11.44571671527678
2669,902406030,960.0,6.866933284461882,0.0,0.0,3,TA,No,0,0,TA,960.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,NA,0,1,Typ,624.0,2,TA,Unf,TA,960.0,6.866933284461882,0,1,TA,Gtl,9750.0,15.055349293727405,Reg,0.0,0.0,4500.0,7,0.0,5,5,Y,0.0,NA,0.0,5,1.0,960.0,0.0,1920.0,17.679331552660543,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,125000.0,11.736069016284437
2670,902456015,1020.0,6.927557906278317,0.0,0.0,2,Fa,No,0,0,TA,1020.0,0.0,0.0,Unf,Unf,FuseP,105.0,NA,NA,0,1,Typ,0.0,0,NA,NA,NA,1020.0,6.927557906278317,0,1,Fa,Gtl,4761.0,13.322216261602419,Reg,0.0,0.0,0.0,10,0.0,3,3,N,0.0,NA,0.0,5,1.0,1020.0,105.0,2040.0,17.95599057784113,AllPub,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,56,64500.0,11.074420502783864
2671,903200050,788.0,6.669498089857879,0.0,0.0,2,TA,No,0,0,TA,522.0,266.0,0.0,Rec,Unf,FuseA,0.0,GdWo,TA,2,1,Typ,0.0,0,NA,NA,NA,788.0,6.669498089857879,0,1,TA,Gtl,7446.0,14.388905065027364,Reg,0.0,0.0,0.0,4,0.0,5,4,Y,0.0,NA,0.0,4,1.0,788.0,0.0,1576.0,16.80124256396386,AllPub,0.0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,56,100000.0,11.512925464970229
2672,903202120,972.0,6.879355804460439,605.0,0.0,3,TA,No,0,0,TA,972.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,Gd,1,1,Typ,312.0,1,TA,Unf,TA,1577.0,7.3632795869630385,0,1,Fa,Gtl,6435.0,14.03559375958924,Reg,0.0,0.0,0.0,10,0.0,5,6,Y,0.0,NA,0.0,6,1.0,972.0,0.0,2549.0,19.00180877922969,AllPub,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,67,56,140200.0,11.850825253582627
2673,903206160,1017.0,6.92461239604856,810.0,0.0,2,TA,No,0,0,TA,848.0,0.0,0.0,Unf,Unf,SBrkr,42.0,GdPrv,Gd,1,1,Typ,240.0,1,TA,Unf,Fa,1827.0,7.510430556378006,0,1,TA,Gtl,11737.0,15.524409903364864,IR1,0.0,0.0,0.0,5,36.0,7,6,Y,0.0,NA,0.0,9,1.0,848.0,105.0,2675.0,19.234538933578342,AllPub,27.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,82,10,202500.0,12.218495165528731
2674,903225090,1004.0,6.911747300251674,660.0,0.0,3,TA,No,0,0,TA,605.0,399.0,0.0,ALQ,Unf,SBrkr,36.0,NA,Gd,2,2,Typ,420.0,2,TA,Unf,TA,1664.0,7.416979621381154,0,1,TA,Gtl,5000.0,13.436729115920993,Reg,0.0,0.0,0.0,10,24.0,7,6,Y,0.0,NA,0.0,7,2.0,1004.0,60.0,2668.0,19.22184213949948,AllPub,0.0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,56,159000.0,11.976659481202368
2675,903229040,793.0,6.675823221634848,325.0,0.0,3,TA,Mn,1,0,Gd,286.0,507.0,0.0,Rec,Unf,SBrkr,0.0,MnPrv,Gd,1,1,Typ,410.0,2,TA,Unf,TA,1118.0,7.0192966537150445,0,1,TA,Gtl,7800.0,14.50244710162495,Reg,0.0,0.0,0.0,5,0.0,7,5,Y,0.0,NA,271.0,5,2.0,793.0,271.0,1911.0,17.65802970082505,AllPub,0.0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67,56,119900.0,11.694413341015606
2676,903231070,816.0,6.704414354964107,0.0,0.0,3,TA,No,0,0,TA,816.0,0.0,0.0,Unf,Unf,SBrkr,0.0,MnPrv,Gd,1,1,Typ,528.0,2,TA,Unf,TA,1176.0,7.069874128458572,0,1,TA,Gtl,6240.0,13.96174593016874,Reg,360.0,0.0,400.0,9,0.0,6,6,Y,0.0,NA,0.0,6,1.0,816.0,112.0,1992.0,17.84693105632657,AllPub,112.0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,56,114500.0,11.648330101976432
2677,903231190,896.0,6.79794041297493,448.0,0.0,3,TA,No,0,0,Gd,896.0,0.0,0.0,Unf,Unf,FuseA,0.0,NA,NA,0,1,Typ,240.0,1,TA,Unf,Fa,1344.0,7.203405521083095,0,1,TA,Gtl,6240.0,13.96174593016874,Reg,0.0,0.0,0.0,4,114.0,4,5,Y,0.0,NA,0.0,7,1.0,896.0,314.0,2240.0,18.389428374280204,AllPub,200.0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,56,115000.0,11.652687407345388
2678,903231220,728.0,6.590301048196686,434.0,0.0,3,TA,No,1,0,TA,381.0,347.0,0.0,Rec,Unf,SBrkr,0.0,NA,NA,0,1,Typ,258.0,1,Po,Unf,Fa,1162.0,7.057897937411856,0,1,TA,Gtl,6120.0,13.91526195229272,Reg,0.0,0.0,0.0,11,24.0,5,3,Y,0.0,NA,0.0,6,2.0,728.0,24.0,1890.0,17.608011487188,AllPub,0.0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,56,75000.0,11.225243392518447
2679,903231240,1015.0,6.922643891475888,0.0,0.0,3,TA,No,0,0,TA,279.0,489.0,0.0,Rec,Unf,SBrkr,112.0,MnPrv,NA,0,1,Min1,450.0,1,TA,Unf,TA,1015.0,6.922643891475888,0,1,TA,Gtl,6120.0,13.91526195229272,Reg,0.0,0.0,620.0,7,0.0,7,5,Y,0.0,NA,120.0,6,1.0,768.0,232.0,1783.0,17.346024622659403,AllPub,0.0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,56,88000.0,11.385092093460344
2680,903232170,672.0,6.51025834052315,240.0,0.0,2,NA,NA,0,0,NA,0.0,0.0,0.0,NA,NA,SBrkr,0.0,NA,NA,0,1,Typ,0.0,0,NA,NA,NA,912.0,6.815639990074331,0,1,TA,Gtl,6240.0,13.96174593016874,Reg,0.0,0.0,0.0,7,0.0,5,4,N,0.0,NA,0.0,3,1.0,0.0,0.0,912.0,14.541998337499894,AllPub,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,56,80500.0,11.296012463406655
2681,903233100,1042.0,6.948897222313312,534.0,0.0,3,TA,No,0,0,TA,1042.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,Gd,1,1,Typ,225.0,1,TA,Unf,TA,1576.0,7.362645270417825,0,1,TA,Gtl,6240.0,13.96174593016874,Reg,0.0,0.0,0.0,8,0.0,6,5,Y,0.0,NA,0.0,8,1.0,1042.0,0.0,2618.0,19.130367311854563,AllPub,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,56,149000.0,11.911701584927597
2682,903233220,741.0,6.608000625296087,583.0,0.0,3,TA,No,0,0,TA,741.0,0.0,0.0,Unf,Unf,SBrkr,55.0,NA,NA,0,1,Typ,180.0,1,TA,Unf,Fa,1324.0,7.188412736496954,0,1,Gd,Gtl,6120.0,13.91526195229272,Reg,0.0,0.0,0.0,2,0.0,7,5,Y,0.0,NA,0.0,7,1.0,741.0,55.0,2065.0,18.01198146411945,AllPub,0.0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,22,110000.0,11.608235644774552
2683,903234030,1103.0,7.005789019253503,0.0,0.0,2,TA,No,0,0,TA,706.0,397.0,0.0,BLQ,Unf,SBrkr,0.0,MnPrv,Gd,1,1,Typ,440.0,2,TA,Unf,TA,1103.0,7.005789019253503,0,1,Gd,Gtl,6000.0,13.86795031058074,Reg,0.0,0.0,0.0,7,120.0,6,6,Y,0.0,NA,0.0,5,1.0,1103.0,286.0,2206.0,18.31798969078081,AllPub,166.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,81,26,110500.0,11.612770799939945
2684,903235020,616.0,6.423246963533519,0.0,0.0,2,TA,No,0,0,TA,0.0,616.0,0.0,LwQ,Unf,SBrkr,129.0,NA,NA,0,1,Typ,205.0,1,TA,Unf,TA,616.0,6.423246963533519,0,1,TA,Gtl,6000.0,13.86795031058074,Reg,0.0,0.0,0.0,6,0.0,7,5,Y,0.0,NA,0.0,4,1.0,616.0,129.0,1232.0,15.753538064055581,AllPub,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,56,89000.0,11.396391648714276
2685,903236200,1048.0,6.954638864880987,0.0,0.0,2,Fa,No,0,0,TA,993.0,0.0,0.0,Unf,Unf,FuseA,116.0,NA,Gd,1,1,Typ,280.0,1,TA,Unf,TA,1048.0,6.954638864880987,0,1,TA,Gtl,6380.0,14.014971074217483,Reg,0.0,0.0,0.0,8,0.0,6,5,Y,0.0,NA,0.0,5,1.0,993.0,116.0,2041.0,17.9582407239908,AllPub,0.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,56,113000.0,11.635143097694478
2686,903400030,816.0,6.704414354964107,0.0,0.0,2,TA,No,0,0,TA,816.0,0.0,0.0,Unf,Unf,FuseA,112.0,NA,NA,0,1,Typ,210.0,1,Fa,Unf,Fa,816.0,6.704414354964107,0,1,TA,Gtl,11672.0,15.510239026263415,IR2,0.0,0.0,0.0,7,0.0,5,5,N,0.0,NA,0.0,4,1.0,816.0,280.0,1632.0,16.9540189742749,AllPub,168.0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,56,109000.0,11.59910316121128
2687,903425190,1611.0,7.384610383176974,875.0,0.0,5,TA,No,0,0,TA,1595.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,Gd,1,2,Typ,576.0,2,TA,Unf,TA,2486.0,7.818430272070656,0,1,TA,Gtl,33120.0,18.314508860146745,IR3,0.0,0.0,0.0,10,0.0,5,6,Y,0.0,NA,0.0,8,2.0,1595.0,0.0,4081.0,21.37080111035571,AllPub,0.0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44,44,220000.0,12.301382825334498
2688,903425340,960.0,6.866933284461882,0.0,0.0,3,TA,Av,1,0,TA,171.0,789.0,0.0,ALQ,Unf,SBrkr,0.0,NA,NA,0,1,Typ,576.0,2,TA,Unf,TA,960.0,6.866933284461882,0,1,TA,Gtl,9873.0,15.086779563393291,Reg,0.0,160.0,0.0,5,288.0,5,4,Y,0.0,NA,0.0,6,2.0,960.0,288.0,1920.0,17.679331552660543,AllPub,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,36,129000.0,11.76756768334381
2689,903430090,1001.0,6.90875477931522,634.0,0.0,2,Fa,No,0,0,TA,485.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,NA,0,1,Typ,255.0,1,TA,Unf,Fa,1635.0,7.399398083331354,0,1,Gd,Gtl,5310.0,13.57813511524101,Reg,0.0,0.0,0.0,6,0.0,8,6,Y,0.0,NA,0.0,5,1.0,485.0,394.0,2120.0,18.133277978170497,AllPub,394.0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,96,3,117000.0,11.669929213779893
2690,903430130,693.0,6.541029999189903,0.0,0.0,2,TA,No,0,0,TA,693.0,0.0,0.0,Unf,Unf,FuseA,0.0,NA,NA,0,1,Typ,0.0,0,NA,NA,NA,693.0,6.541029999189903,0,1,Fa,Mod,4118.0,12.986276909556448,IR1,0.0,0.0,0.0,3,20.0,4,4,N,0.0,NA,0.0,4,1.0,693.0,20.0,1386.0,16.248224700701428,AllPub,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,56,52500.0,10.868568448579715
2691,903451050,834.0,6.726233402358747,596.0,0.0,3,Fa,No,0,0,TA,596.0,0.0,0.0,Unf,Unf,FuseF,0.0,NA,NA,0,2,Typ,370.0,2,Fa,Unf,Fa,1430.0,7.265429723253953,0,1,Fa,Gtl,10320.0,15.19811013085036,Reg,0.0,0.0,0.0,10,0.0,5,4,Y,0.0,NA,210.0,7,2.0,596.0,428.0,2026.0,17.924395504451777,AllPub,218.0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,56,107000.0,11.580584113444043
2692,903452090,665.0,6.499787040655854,665.0,0.0,3,Fa,No,0,0,Fa,396.0,0.0,0.0,Unf,Unf,SBrkr,45.0,MnPrv,NA,0,1,Typ,390.0,1,TA,Unf,TA,1330.0,7.1929342212158,0,1,TA,Gtl,7518.0,14.412386218574524,Reg,0.0,0.0,0.0,7,72.0,8,5,N,0.0,NA,0.0,7,1.0,396.0,117.0,1726.0,17.201287590375216,AllPub,0.0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,96,2,116500.0,11.665646551987892
2693,903454020,819.0,6.70808408385307,0.0,0.0,2,TA,No,0,0,TA,610.0,0.0,0.0,Unf,Unf,FuseA,0.0,NA,NA,0,1,Typ,0.0,0,NA,NA,NA,819.0,6.70808408385307,0,1,Gd,Gtl,9000.0,14.855599984056148,Reg,0.0,0.0,0.0,9,0.0,4,5,N,0.0,NA,0.0,4,1.0,610.0,0.0,1429.0,16.378461602357824,AllPub,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,56,72000.0,11.184421397998193
2694,903454080,780.0,6.659293919683638,596.0,0.0,3,TA,No,0,0,TA,780.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,Gd,1,2,Typ,198.0,1,TA,Unf,TA,1376.0,7.226936018493289,0,1,TA,Gtl,8600.0,14.74285699799227,Reg,0.0,0.0,0.0,6,0.0,6,6,N,0.0,NA,0.0,7,2.0,780.0,0.0,2156.0,18.211315546508768,AllPub,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,56,119500.0,11.691071650353702
2695,903455090,803.0,6.688354713946762,557.0,0.0,2,TA,No,0,0,TA,803.0,0.0,0.0,Unf,Unf,SBrkr,190.0,MnPrv,NA,0,1,Typ,297.0,1,TA,Unf,TA,1360.0,7.215239978730097,1,1,Gd,Gtl,7200.0,14.307105706203597,Reg,0.0,0.0,0.0,7,65.0,6,5,Y,0.0,NA,0.0,6,1.5,803.0,255.0,2163.0,18.226368292983384,AllPub,0.0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,11,125500.0,11.740061037553975
2696,903456060,1077.0,6.981934677156389,0.0,0.0,3,Fa,No,0,0,TA,1007.0,0.0,0.0,Unf,Unf,SBrkr,48.0,NA,Gd,1,1,Typ,210.0,1,Fa,Unf,TA,1077.0,6.981934677156389,0,1,TA,Gtl,9786.0,15.064585164235162,Reg,0.0,0.0,0.0,5,100.0,4,3,P,0.0,NA,0.0,6,1.0,1007.0,148.0,2084.0,18.054172970890118,AllPub,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,56,91000.0,11.418614785498987
2697,903456090,520.0,6.253828811575473,0.0,0.0,2,TA,Av,1,0,TA,30.0,490.0,0.0,GLQ,Unf,SBrkr,0.0,NA,NA,0,1,Typ,0.0,0,NA,NA,NA,754.0,6.625392368007956,0,1,TA,Gtl,6780.0,14.161448629212394,Reg,234.0,0.0,0.0,6,0.0,8,6,N,0.0,NA,0.0,5,2.0,520.0,53.0,1274.0,15.893148445718746,AllPub,53.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,24,84500.0,11.344506813345266
2698,903458010,984.0,6.891625897052253,0.0,0.0,3,TA,No,0,0,TA,641.0,343.0,0.0,LwQ,Unf,FuseF,164.0,NA,NA,0,1,Typ,308.0,1,TA,Unf,TA,984.0,6.891625897052253,0,1,TA,Gtl,7200.0,14.307105706203597,Reg,0.0,0.0,0.0,3,0.0,6,6,N,0.0,NA,0.0,6,1.0,984.0,164.0,1968.0,17.791610961223494,AllPub,0.0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,56,90000.0,11.407564949312402
2699,904100030,1081.0,6.985641817639208,341.0,0.0,3,TA,No,1,0,TA,477.0,329.0,0.0,BLQ,Unf,SBrkr,0.0,GdWo,TA,1,1,Typ,288.0,1,TA,Unf,TA,1422.0,7.259819610363186,0,1,TA,Gtl,12375.0,15.659874075148256,Reg,0.0,41.0,0.0,6,0.0,5,5,Y,0.0,NA,0.0,7,2.0,806.0,0.0,2228.0,18.364314398974642,AllPub,0.0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,55,55,137500.0,11.831379196088763
2700,904100090,1921.0,7.560601162768557,0.0,0.0,4,TA,No,0,0,TA,1921.0,0.0,0.0,Unf,Unf,SBrkr,0.0,NA,NA,0,2,Typ,576.0,2,TA,Unf,TA,1921.0,7.560601162768557,0,2,TA,Gtl,11136.0,15.39059757426266,Reg,0.0,0.0,0.0,7,180.0,5,6,Y,0.0,NA,0.0,8,2.0,1921.0,180.0,3842.0,21.054424001671713,AllPub,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,42,150000.0,11.918390573078392
