Order,PID,1st Flr SF,2nd Flr SF,3Ssn Porch,Alley,Bedroom AbvGr,Bldg Type,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Condition 1,Condition 2,Electrical,Enclosed Porch,Exter Cond,Exter Qual,Exterior 1st,Exterior 2nd,Fence,Fireplace Qu,Fireplaces,Foundation,Full Bath,Functional,Garage Area,Garage Cars,Garage Cond,Garage Finish,Garage Qual,Garage Type,Gr Liv Area,Half Bath,Heating,Heating QC,House Style,Kitchen AbvGr,Kitchen Qual,Land Contour,Land Slope,Lot Area,Lot Config,Lot Shape,Low Qual Fin SF,MS SubClass,MS Zoning,Mas Vnr Area,Mas Vnr Type,Misc Feature,Misc Val,Mo Sold,Mo Sold (box-cox-1.0),Neighborhood,Open Porch SF,Overall Cond,Overall Qual,Paved Drive,Pool Area,Pool QC,Roof Matl,Roof Style,Sale Condition,Sale Type,Screen Porch,Street,TotRms AbvGrd,TotRms AbvGrd (box-cox-0.0),Total Bath,Total Bath (box-cox-0.5),Total Bsmt SF,Total Porch SF,Utilities,Wood Deck SF,Year Built,Year Remod/Add,Yr Sold,SalePrice,SalePrice (box-cox-0.0)
2462,528477010,2036.0,604.0,0.0,NA,3,1Fam,3,1,1,0,5,200.0,1836.0,0.0,6,1,Y,Feedr,Norm,4,0.0,2,3,VinylSd,VinylSd,0,4,1,PConc,3,7,792.0,3,3,2,3,Attchd,2640.0,1,GasA,4,2Story,1,4,Lvl,2,13162.0,Corner,3,0.0,060,FV,0.0,None,NA,0.0,11,10.0,Somerst,265.0,4,8,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,11,2.3978952727983707,4.5,2.2426406871192848,2036.0,265.0,3,0.0,2006,2006,2006,405749.0,12.91349002080202
2463,528477030,1489.0,0.0,0.0,NA,3,1Fam,4,1,0,0,4,1489.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,4,1,PConc,2,7,776.0,2,3,2,3,Attchd,1489.0,0,GasA,4,1Story,1,3,Lvl,2,11216.0,Inside,3,0.0,020,FV,0.0,None,NA,0.0,6,5.0,Somerst,140.0,4,7,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,7,1.9459101490553132,2.0,0.8284271247461903,1489.0,140.0,3,0.0,2006,2006,2006,232600.0,12.3570755190667
2464,528480070,1095.0,844.0,0.0,NA,3,1Fam,3,2,0,0,4,1095.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,4,1,PConc,2,7,1053.0,3,3,2,3,Attchd,1939.0,1,GasA,3,2Story,1,3,Lvl,2,10728.0,Inside,3,0.0,060,FV,0.0,None,NA,0.0,8,7.0,Somerst,51.0,4,7,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,8,2.0794415416798357,2.5,1.1622776601683795,1095.0,243.0,3,192.0,2006,2006,2006,266000.0,12.491251587763836
2465,528480100,756.0,797.0,0.0,NA,3,1Fam,3,1,0,0,4,756.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,615.0,2,3,2,3,Attchd,1553.0,1,GasA,4,2Story,1,3,Lvl,2,8125.0,Inside,3,0.0,060,FV,0.0,None,NA,0.0,3,2.0,Somerst,45.0,4,6,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,6,1.791759469228055,2.5,1.1622776601683795,756.0,45.0,3,0.0,2005,2006,2006,186500.0,12.136186518066006
2466,528480110,858.0,858.0,0.0,NA,3,1Fam,3,1,0,0,4,858.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,615.0,2,3,2,3,Attchd,1716.0,1,GasA,4,2Story,1,3,Lvl,2,8125.0,Inside,3,0.0,060,FV,0.0,None,NA,0.0,2,1.0,Somerst,53.0,4,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,7,1.9459101490553132,2.5,1.1622776601683795,858.0,53.0,3,0.0,2005,2005,2006,200825.0,12.210189161042013
2467,528480150,778.0,798.0,0.0,NA,3,1Fam,4,1,0,0,4,770.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,614.0,2,3,2,3,Attchd,1576.0,1,GasA,4,2Story,1,3,Lvl,2,8125.0,Inside,3,0.0,060,FV,0.0,None,NA,0.0,8,7.0,Somerst,50.0,4,6,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,6,1.791759469228055,2.5,1.1622776601683795,770.0,50.0,3,0.0,2006,2006,2006,197000.0,12.190959007720126
2468,528488110,1262.0,0.0,0.0,Pave,2,1Fam,3,1,0,0,4,357.0,905.0,0.0,6,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,572.0,2,3,3,3,Attchd,1262.0,0,GasA,3,1Story,1,3,Lvl,2,7200.0,Inside,3,0.0,020,FV,68.0,Stone,NA,0.0,5,4.0,Somerst,120.0,4,5,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,5,1.6094379124341003,2.0,0.8284271247461903,1262.0,120.0,3,0.0,2006,2006,2006,185000.0,12.128111104060462
2469,528488120,1266.0,0.0,0.0,Pave,3,1Fam,3,1,0,0,4,1257.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,3,1,PConc,2,7,453.0,2,3,1,3,Attchd,1266.0,0,GasA,4,1Story,1,3,Lvl,2,7500.0,Inside,3,0.0,020,FV,0.0,None,NA,0.0,4,3.0,Somerst,144.0,4,6,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,6,1.791759469228055,2.0,0.8284271247461903,1257.0,182.0,3,38.0,2005,2005,2006,176000.0,12.078239274020289
2470,528488130,1301.0,0.0,0.0,Pave,2,1Fam,4,1,1,0,4,1293.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,4,1,PConc,2,7,572.0,2,3,2,3,Attchd,1301.0,0,GasA,4,1Story,1,3,Lvl,2,7200.0,Inside,3,0.0,020,FV,0.0,None,NA,0.0,8,7.0,Somerst,121.0,4,6,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,5,1.6094379124341003,3.0,1.4641016151377544,1293.0,337.0,3,216.0,2006,2006,2006,187750.0,12.142866569626381
2471,531363080,1142.0,0.0,0.0,NA,3,1Fam,3,2,0,0,3,1118.0,24.0,0.0,6,1,Y,Norm,Norm,4,0.0,2,2,VinylSd,VinylSd,0,0,0,PConc,1,7,0.0,0,0,0,0,NA,1142.0,1,GasA,4,1Story,1,3,Lvl,2,7733.0,Inside,2,0.0,020,RL,0.0,None,NA,0.0,1,0.0,SawyerW,50.0,4,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,1.5,0.4494897427831779,1142.0,54.0,3,4.0,2005,2005,2006,139500.0,11.845819880243557
2472,531367010,1400.0,0.0,0.0,NA,3,1Fam,3,3,0,0,4,1400.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,612.0,2,3,2,3,Attchd,1400.0,0,GasA,4,1Story,1,3,Lvl,2,11024.0,Corner,2,0.0,020,RL,118.0,BrkFace,NA,0.0,10,9.0,SawyerW,55.0,4,6,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,6,1.791759469228055,2.0,0.8284271247461903,1400.0,199.0,3,144.0,2005,2006,2006,186800.0,12.13779380477688
2473,531375060,1131.0,0.0,0.0,NA,3,1Fam,3,1,0,0,4,1131.0,0.0,0.0,1,1,Y,RRAe,Norm,4,0.0,2,2,VinylSd,VinylSd,0,0,0,PConc,1,7,0.0,0,0,0,0,NA,1131.0,1,GasA,4,1Story,1,3,Lvl,2,13072.0,Inside,3,0.0,020,RL,0.0,None,NA,0.0,3,2.0,SawyerW,39.0,4,5,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,6,1.791759469228055,1.5,0.4494897427831779,1131.0,39.0,3,0.0,2005,2006,2006,132000.0,11.790557201568507
2474,531375070,1141.0,0.0,0.0,NA,3,1Fam,3,1,0,0,4,1141.0,0.0,0.0,1,1,Y,RRAe,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,1,7,484.0,2,3,1,3,Detchd,1141.0,1,GasA,4,1Story,1,2,Lvl,2,13072.0,Inside,3,0.0,020,RL,0.0,None,NA,0.0,3,2.0,SawyerW,0.0,4,5,2,0.0,0,CompShg,Gable,Abnorml,WD,0.0,Pave,6,1.791759469228055,1.5,0.4494897427831779,1141.0,0.0,3,0.0,2005,2005,2006,142500.0,11.867097278690842
2475,531375100,1158.0,0.0,0.0,NA,3,1Fam,3,1,1,0,4,217.0,941.0,0.0,5,1,Y,RRAe,Norm,4,0.0,2,2,VinylSd,VinylSd,0,0,0,PConc,1,7,576.0,2,3,1,3,Detchd,1158.0,1,GasA,4,1Story,1,3,Lvl,2,13072.0,Inside,3,0.0,020,RL,0.0,None,NA,0.0,5,4.0,SawyerW,50.0,4,5,2,0.0,0,CompShg,Gable,Partial,New,0.0,Pave,5,1.6094379124341003,2.5,1.1622776601683795,1158.0,50.0,3,0.0,2004,2004,2006,158000.0,11.970350312009105
2476,531376030,891.0,795.0,0.0,NA,3,1Fam,3,1,0,0,4,891.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,462.0,2,3,3,3,Attchd,1686.0,1,GasA,4,2Story,1,3,Lvl,2,7800.0,Inside,3,0.0,060,RL,172.0,BrkFace,NA,0.0,4,3.0,SawyerW,101.0,4,6,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,8,2.0794415416798357,2.5,1.1622776601683795,891.0,245.0,3,144.0,2005,2005,2006,184000.0,12.122691036591123
2477,531376050,831.0,754.0,0.0,NA,3,1Fam,3,1,0,0,4,784.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,449.0,2,3,2,3,Attchd,1585.0,1,GasA,4,2Story,1,3,Lvl,2,7632.0,Inside,2,0.0,060,RL,96.0,BrkFace,NA,0.0,3,2.0,SawyerW,77.0,4,6,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,7,1.9459101490553132,2.5,1.1622776601683795,784.0,177.0,3,100.0,2005,2005,2006,184900.0,12.127570417375216
2478,531379030,941.0,896.0,0.0,NA,3,1Fam,3,1,0,0,4,941.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,2,VinylSd,VinylSd,4,0,0,PConc,2,7,688.0,2,3,2,3,Attchd,1837.0,1,GasA,4,2Story,1,2,Lvl,2,8304.0,Inside,2,0.0,060,RL,0.0,None,NA,0.0,7,6.0,SawyerW,165.0,4,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,7,1.9459101490553132,2.5,1.1622776601683795,941.0,315.0,3,150.0,1997,1998,2006,187000.0,12.138863895836725
2479,531450040,810.0,793.0,0.0,NA,3,1Fam,3,1,0,0,4,374.0,387.0,0.0,5,1,Y,Norm,Norm,4,0.0,3,3,VinylSd,VinylSd,0,0,0,PConc,2,7,484.0,2,3,2,3,Attchd,1603.0,1,GasA,4,2Story,1,3,Lvl,2,7153.0,Inside,3,0.0,060,RL,0.0,None,NA,0.0,7,6.0,SawyerW,124.0,4,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,7,1.9459101490553132,2.5,1.1622776601683795,761.0,124.0,3,0.0,1992,1992,2006,175900.0,12.077670930725649
2480,531451290,844.0,887.0,0.0,NA,3,1Fam,3,1,1,0,4,78.0,758.0,0.0,5,1,Y,Norm,Norm,4,0.0,2,3,HdBoard,HdBoard,0,0,0,PConc,2,7,462.0,2,3,2,3,Attchd,1731.0,1,GasA,4,2Story,1,3,Lvl,2,9370.0,Inside,1,0.0,060,RL,0.0,None,Othr,3000.0,10,9.0,SawyerW,85.0,4,5,2,0.0,0,CompShg,Gable,Family,WD,224.0,Pave,7,1.9459101490553132,3.5,1.7416573867739413,836.0,616.0,3,307.0,1992,1993,2006,248500.0,12.423198124518821
2481,531452080,1398.0,0.0,0.0,NA,2,TwnhsE,3,1,1,0,4,494.0,904.0,0.0,6,1,Y,Norm,Norm,4,0.0,2,3,Plywood,Plywood,3,0,0,PConc,2,7,542.0,2,3,2,3,Attchd,1398.0,0,GasA,3,1Story,1,3,Lvl,2,7175.0,Inside,3,0.0,120,RL,0.0,None,NA,0.0,7,6.0,SawyerW,46.0,4,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,3.0,1.4641016151377544,1398.0,46.0,3,0.0,1990,1991,2006,172000.0,12.05524975579559
2482,531452100,1217.0,0.0,0.0,NA,2,TwnhsE,3,1,0,0,4,939.0,278.0,0.0,6,1,Y,Norm,Norm,4,0.0,2,3,Plywood,Plywood,0,0,0,PConc,2,7,484.0,2,3,2,3,Attchd,1217.0,0,GasA,3,1Story,1,3,Lvl,2,7175.0,Inside,3,0.0,120,RL,0.0,None,NA,0.0,6,5.0,SawyerW,64.0,4,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,2.0,0.8284271247461903,1217.0,64.0,3,0.0,1991,1991,2006,151000.0,11.925035115797062
2483,531452210,636.0,684.0,0.0,NA,3,1Fam,3,1,0,0,4,362.0,274.0,0.0,5,1,Y,RRAe,Norm,4,0.0,2,2,VinylSd,VinylSd,0,0,0,PConc,2,7,472.0,2,3,3,3,Attchd,1320.0,1,GasA,4,2Story,1,3,Lvl,2,9019.0,Inside,2,0.0,060,RL,0.0,None,NA,0.0,7,6.0,SawyerW,40.0,4,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,6,1.791759469228055,2.5,1.1622776601683795,636.0,40.0,3,0.0,1994,1994,2006,150000.0,11.918390573078392
2484,531478010,1056.0,0.0,0.0,NA,2,1Fam,3,1,1,0,3,0.0,1056.0,0.0,3,1,Y,Norm,Norm,4,0.0,2,2,HdBoard,HdBoard,3,0,0,CBlock,1,7,384.0,1,3,1,3,Detchd,1056.0,0,GasA,2,1Story,1,2,Lvl,2,8900.0,Inside,3,0.0,020,RH,0.0,None,NA,0.0,11,10.0,SawyerW,42.0,3,3,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,2.0,0.8284271247461903,1056.0,42.0,3,0.0,1966,1966,2006,107000.0,11.580584113444043
2485,531479030,965.0,0.0,0.0,NA,3,1Fam,3,1,1,0,3,187.0,641.0,0.0,4,1,Y,Norm,Norm,4,0.0,2,2,VinylSd,VinylSd,3,0,0,CBlock,1,7,300.0,1,3,1,3,Detchd,965.0,0,GasA,3,1Story,1,2,Lvl,2,7800.0,Corner,3,0.0,020,RH,0.0,None,NA,0.0,7,6.0,SawyerW,0.0,4,4,2,0.0,0,CompShg,Gable,Abnorml,WD,0.0,Pave,6,1.791759469228055,2.0,0.8284271247461903,828.0,421.0,3,421.0,1965,1965,2006,119900.0,11.694413341015606
2486,532351060,988.0,0.0,0.0,NA,3,1Fam,3,1,1,0,3,952.0,36.0,0.0,2,1,Y,RRAe,Norm,4,0.0,2,2,Wd Sdng,Wd Sdng,0,0,0,CBlock,1,7,624.0,2,3,1,3,Detchd,988.0,0,GasA,4,1Story,1,2,Lvl,2,9100.0,Inside,3,0.0,020,RL,51.0,BrkFace,NA,0.0,7,6.0,Sawyer,0.0,3,4,2,0.0,0,CompShg,Hip,Normal,WD,0.0,Pave,6,1.791759469228055,2.0,0.8284271247461903,988.0,0.0,3,0.0,1962,1962,2006,129500.0,11.771436160121729
2487,532351090,1728.0,0.0,0.0,NA,6,Duplx,3,1,1,0,3,396.0,1332.0,0.0,3,1,Y,RRAe,Norm,4,0.0,2,2,HdBoard,HdBoard,0,0,0,CBlock,2,7,504.0,2,3,1,3,Detchd,1728.0,0,GasA,2,1Story,2,2,Lvl,2,9100.0,Inside,3,0.0,090,RM,336.0,BrkFace,NA,0.0,11,10.0,Sawyer,0.0,4,4,2,0.0,0,CompShg,Gable,Abnorml,ConLI,0.0,Pave,10,2.302585092994046,3.0,1.4641016151377544,1728.0,0.0,3,0.0,1963,1963,2006,125000.0,11.736069016284437
2488,532351150,1286.0,368.0,0.0,NA,4,Duplx,0,0,0,0,0,0.0,0.0,0.0,0,0,Y,RRAe,Norm,4,0.0,3,2,VinylSd,VinylSd,0,0,0,CBlock,2,7,528.0,2,3,2,3,Attchd,1654.0,0,GasA,2,1.5Fin,2,2,Lvl,2,8927.0,Inside,3,0.0,090,RM,0.0,None,NA,0.0,8,7.0,Sawyer,0.0,5,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,10,2.302585092994046,2.0,0.8284271247461903,0.0,0.0,3,0.0,1977,1977,2006,119500.0,11.691071650353702
2489,532353030,1211.0,0.0,0.0,NA,2,1Fam,3,1,0,0,3,252.0,612.0,0.0,4,1,Y,Norm,Norm,4,0.0,2,2,HdBoard,HdBoard,3,3,1,CBlock,1,6,576.0,2,3,1,3,Detchd,1211.0,0,GasA,3,1Story,1,2,Lvl,2,9240.0,Inside,2,0.0,020,RL,0.0,None,NA,0.0,3,2.0,Sawyer,0.0,5,4,2,0.0,0,CompShg,Hip,Normal,WD,0.0,Pave,6,1.791759469228055,1.0,0.0,864.0,161.0,3,161.0,1962,2002,2006,144000.0,11.877568578558138
2490,532353180,1212.0,0.0,0.0,NA,3,1Fam,4,3,1,0,4,0.0,506.0,0.0,5,1,Y,Norm,Norm,4,0.0,2,2,HdBoard,Plywood,2,3,1,CBlock,1,7,492.0,2,3,1,3,Attchd,1212.0,0,GasA,2,SLvl,1,2,Lvl,2,8471.0,Corner,2,0.0,080,RL,46.0,BrkFace,NA,0.0,7,6.0,Sawyer,12.0,6,5,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,6,1.791759469228055,2.0,0.8284271247461903,506.0,304.0,3,292.0,1977,1995,2006,151000.0,11.925035115797062
2491,532376080,984.0,0.0,0.0,NA,3,1Fam,3,1,0,0,3,430.0,554.0,0.0,3,1,Y,RRNe,Norm,4,0.0,2,2,HdBoard,HdBoard,3,0,0,CBlock,1,7,310.0,1,3,1,3,Attchd,984.0,0,GasA,2,1Story,1,2,Lvl,2,9308.0,CulDSac,2,0.0,020,RL,0.0,None,NA,0.0,7,6.0,Sawyer,0.0,4,4,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,1.0,0.0,984.0,0.0,3,0.0,1965,1965,2006,126000.0,11.744037185933616
2492,532376180,909.0,0.0,0.0,NA,3,1Fam,3,1,0,0,3,450.0,162.0,270.0,4,3,Y,RRAe,Norm,4,0.0,2,2,Plywood,Plywood,3,0,0,CBlock,1,7,294.0,1,3,1,3,Attchd,909.0,0,GasA,2,1Story,1,2,Lvl,2,8450.0,Inside,3,0.0,020,RL,90.0,BrkFace,NA,0.0,11,10.0,Sawyer,155.0,5,4,2,0.0,0,CompShg,Gable,Normal,COD,0.0,Pave,5,1.6094379124341003,1.0,0.0,882.0,155.0,3,0.0,1968,1968,2006,116000.0,11.661345470088502
2493,532376250,925.0,0.0,0.0,NA,2,1Fam,3,1,1,0,3,744.0,181.0,0.0,5,1,Y,RRAe,Norm,4,0.0,2,2,HdBoard,HdBoard,0,0,0,PConc,1,7,484.0,2,3,1,3,Detchd,925.0,0,GasA,3,1Story,1,2,Lvl,2,8638.0,Inside,2,0.0,020,RL,0.0,None,NA,0.0,10,9.0,Sawyer,74.0,5,4,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,2.0,0.8284271247461903,925.0,277.0,3,203.0,1963,1963,2006,133500.0,11.801856756822442
2494,532378050,1024.0,0.0,0.0,NA,3,1Fam,3,1,0,0,3,312.0,712.0,0.0,3,1,Y,Norm,Norm,4,0.0,2,2,HdBoard,HdBoard,3,0,0,CBlock,1,7,308.0,1,3,1,3,Attchd,1024.0,1,GasA,2,1Story,1,2,Lvl,2,13052.0,CulDSac,2,0.0,020,RL,0.0,None,NA,0.0,1,0.0,Sawyer,0.0,5,4,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,1.5,0.4494897427831779,1024.0,0.0,3,0.0,1965,1965,2006,120875.0,11.702512232755595
2495,532378070,935.0,0.0,0.0,NA,3,1Fam,3,1,1,0,3,0.0,560.0,375.0,4,2,Y,Norm,Norm,4,0.0,2,2,HdBoard,Plywood,3,0,0,CBlock,1,7,288.0,1,3,1,3,Attchd,935.0,0,GasA,2,1Story,1,2,Lvl,2,13526.0,CulDSac,2,0.0,020,RL,114.0,BrkFace,NA,0.0,11,10.0,Sawyer,0.0,5,4,2,0.0,0,CompShg,Hip,Normal,WD,0.0,Pave,5,1.6094379124341003,2.0,0.8284271247461903,935.0,180.0,3,180.0,1965,1965,2006,137000.0,11.827736204810263
2496,532378130,912.0,0.0,0.0,NA,3,1Fam,3,1,0,0,3,268.0,644.0,0.0,5,1,N,Norm,Norm,4,0.0,2,2,HdBoard,HdBoard,2,0,0,CBlock,1,7,0.0,0,0,0,0,NA,912.0,0,GasA,2,1Story,1,2,Lvl,2,8020.0,Inside,2,0.0,020,RL,0.0,None,NA,0.0,4,3.0,Sawyer,0.0,5,4,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,6,1.791759469228055,1.0,0.0,912.0,0.0,3,0.0,1964,1964,2006,124000.0,11.728036844587175
2497,532378160,1236.0,0.0,0.0,NA,3,1Fam,3,1,0,0,3,447.0,465.0,0.0,4,1,Y,Feedr,Norm,4,0.0,2,2,HdBoard,Plywood,0,3,1,CBlock,1,7,288.0,1,3,1,3,Attchd,1236.0,0,GasA,2,1Story,1,2,Lvl,2,6993.0,Inside,3,0.0,020,RL,0.0,None,NA,0.0,6,5.0,Sawyer,0.0,6,4,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,6,1.791759469228055,1.0,0.0,912.0,0.0,3,0.0,1961,1994,2006,135000.0,11.813030057420567
2498,532378220,941.0,0.0,0.0,NA,3,1Fam,3,2,0,0,3,253.0,659.0,0.0,3,1,Y,Norm,Norm,4,0.0,2,2,VinylSd,VinylSd,0,1,1,CBlock,1,7,288.0,1,3,1,3,Attchd,941.0,0,GasA,2,1Story,1,2,Lvl,2,8789.0,Inside,2,0.0,020,RL,0.0,None,NA,0.0,6,5.0,Sawyer,0.0,5,4,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,6,1.791759469228055,1.0,0.0,912.0,64.0,3,64.0,1967,1967,2006,129200.0,11.769116870330638
2499,532476050,2151.0,495.0,0.0,NA,3,1Fam,3,4,1,2,4,228.0,1023.0,497.0,5,4,Y,Norm,Norm,4,0.0,1,3,WdShing,Wd Sdng,4,3,4,CBlock,2,4,550.0,2,3,2,3,Attchd,2646.0,0,GasA,3,SLvl,1,3,Low,2,14330.0,Corner,2,0.0,080,RL,145.0,BrkFace,NA,0.0,1,0.0,Veenker,100.0,3,6,2,800.0,3,CompShg,Gable,Normal,WD,0.0,Pave,9,2.1972245773362196,4.0,2.0,1748.0,741.0,3,641.0,1974,1974,2006,260000.0,12.468436909997665
2500,533110130,1301.0,1116.0,0.0,NA,4,1Fam,3,1,0,0,4,1288.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,HdBoard,HdBoard,0,3,1,CBlock,2,7,462.0,2,3,1,3,Attchd,2417.0,1,GasA,4,2Story,1,3,Lvl,2,16059.0,Corner,3,0.0,060,RL,284.0,BrkFace,NA,0.0,4,3.0,NoRidge,82.0,4,7,2,0.0,0,CompShg,Hip,Normal,WD,0.0,Pave,9,2.1972245773362196,2.5,1.1622776601683795,1288.0,209.0,3,127.0,1991,1992,2006,260000.0,12.468436909997665
2501,533125120,1520.0,1306.0,0.0,NA,3,1Fam,3,4,1,0,5,216.0,1118.0,0.0,6,1,Y,Norm,Norm,4,186.0,2,3,HdBoard,ImStucc,0,3,3,PConc,2,7,888.0,3,3,2,3,Attchd,2826.0,1,GasA,4,2Story,1,3,HLS,1,11025.0,Inside,3,0.0,060,RL,692.0,BrkFace,NA,0.0,10,9.0,NoRidge,208.0,4,7,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,9,2.1972245773362196,3.5,1.7416573867739413,1334.0,571.0,3,177.0,1992,1993,2006,334000.0,12.718896271958837
2502,533127080,1352.0,1168.0,0.0,NA,5,1Fam,4,1,1,0,4,326.0,1012.0,0.0,6,1,Y,Norm,Norm,4,0.0,3,3,MetalSd,MetalSd,0,3,1,PConc,2,7,796.0,3,3,2,3,Attchd,2520.0,1,GasA,4,2Story,1,3,Lvl,2,14541.0,Corner,2,0.0,060,RL,0.0,None,NA,0.0,11,10.0,NoRidge,55.0,6,7,2,0.0,0,CompShg,Gable,Abnorml,WD,0.0,Pave,10,2.302585092994046,3.5,1.7416573867739413,1338.0,264.0,3,209.0,1993,1993,2006,310000.0,12.644327576461329
2503,533128030,1166.0,1129.0,0.0,NA,4,1Fam,3,1,1,0,4,367.0,728.0,0.0,6,1,Y,Norm,Norm,4,0.0,2,3,HdBoard,HdBoard,0,3,1,PConc,2,7,590.0,2,3,2,3,Attchd,2295.0,1,GasA,4,2Story,1,3,Lvl,2,13346.0,CulDSac,2,0.0,060,RL,0.0,None,NA,0.0,7,6.0,NoRidge,40.0,4,6,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,9,2.1972245773362196,3.5,1.7416573867739413,1095.0,40.0,3,0.0,1992,2000,2006,268000.0,12.498742259492994
2504,533128090,1624.0,0.0,0.0,NA,2,1Fam,3,1,1,0,4,168.0,1456.0,0.0,6,1,Y,Norm,Norm,4,192.0,2,3,ImStucc,ImStucc,4,2,1,PConc,2,7,757.0,3,3,2,3,Attchd,1624.0,0,GasA,4,1Story,1,3,Lvl,2,12461.0,Corner,3,0.0,020,RL,0.0,None,NA,0.0,7,6.0,NoRidge,114.0,4,7,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,3.0,1.4641016151377544,1624.0,306.0,3,0.0,1994,1995,2006,262000.0,12.476099782743233
2505,533206040,1143.0,0.0,0.0,Pave,1,TwnhsE,3,1,0,0,4,1143.0,0.0,0.0,1,1,Y,Norm,Norm,4,0.0,2,3,MetalSd,MetalSd,0,4,1,PConc,1,7,588.0,2,3,2,3,Attchd,1143.0,1,GasA,4,1Story,1,3,Lvl,2,3628.0,Inside,3,0.0,120,FV,0.0,None,NA,0.0,5,4.0,Somerst,191.0,4,6,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,5,1.6094379124341003,1.5,0.4494897427831779,1143.0,191.0,3,0.0,2004,2004,2006,176400.0,12.080509422554828
2506,533208050,1247.0,0.0,0.0,Pave,1,TwnhsE,3,1,1,0,4,208.0,1039.0,0.0,6,1,Y,Norm,Norm,4,0.0,2,3,MetalSd,MetalSd,0,4,1,PConc,1,7,550.0,2,3,3,3,Attchd,1247.0,1,GasA,4,1Story,1,3,Lvl,2,3316.0,Inside,2,0.0,120,FV,0.0,None,NA,0.0,4,3.0,Somerst,84.0,4,7,2,0.0,0,CompShg,Gable,Normal,WD,0.0,Pave,4,1.3862943611198906,2.5,1.1622776601683795,1247.0,84.0,3,0.0,2005,2005,2006,197000.0,12.190959007720126
